audiocap_id,youtube_id,error
40268,IQk3ZkMV6PY,Download or conversion failure
63133,XgdL5l0hfpE,Download or conversion failure
14303,4opf0bc3eXY,Download or conversion failure
14302,4opHU6j_IOQ,Download or conversion failure
14307,4oxyCXaEt58,Download or conversion failure
14305,4orMS_t1saU,Download or conversion failure
92887,sN-ZWpTvL3E,Download or conversion failure
93874,t7Pz3KRuIww,Download or conversion failure
14309,4oyhAu0tHyE,Download or conversion failure
93875,t7Ql9vLmIDU,Download or conversion failure
22433,8c4pWR22SKY,Download or conversion failure
17968,6SujCvS39ig,Download or conversion failure
17965,6SpvwR9iWx4,Download or conversion failure
17963,6SmfBfdIEjk,Download or conversion failure
17961,6SjftAv04VM,Download or conversion failure
57017,TSJG4hBcivY,Download or conversion failure
53433,R-H8CVFCgW4,Download or conversion failure
66933,_JVyoKbMhx8,Download or conversion failure
66935,_J_IqBRLREA,Download or conversion failure
59307,V2C6YiHpqac,Download or conversion failure
66937,_JiAC0KEy-o,Download or conversion failure
66939,_JieEQVJW0w,Download or conversion failure
78589,hkSx8u0NZKM,Download or conversion failure
77920,hFHkJ2qWm90,Download or conversion failure
35934,FiMLxg_9cRg,Download or conversion failure
90386,qRMFsjZBjxg,Download or conversion failure
38971,HaJjCfNVVi0,Download or conversion failure
48877,Nz60Via4pGg,Download or conversion failure
48870,NysGrTGCk5c,Download or conversion failure
48872,NyxDJ3k4Euw,Download or conversion failure
48879,NzLQijpBlXU,Download or conversion failure
82178,kNCpOPS5W0M,Download or conversion failure
12468,41OjTWuAhFw,Download or conversion failure
12469,41QLfxTVtMU,Download or conversion failure
12464,41HmoShRLyo,Download or conversion failure
12465,41JNauxo3N8,Download or conversion failure
12463,41G_oW9IQrk,Download or conversion failure
7776,27VuSQLkrF0,Download or conversion failure
7773,27U-NqlkDqY,Download or conversion failure
7772,27M6RPjNdzM,Download or conversion failure
7779,27g0rHK9pRA,Download or conversion failure
7778,27ZSldfo0fg,Download or conversion failure
88887,pK6o21Gp66Y,Download or conversion failure
82282,kSFzNuCWN94,Download or conversion failure
82285,kSJ0DqHzZM4,Download or conversion failure
82288,kSONEKyw_jA,Download or conversion failure
88888,pKB2OAe3kK0,Download or conversion failure
55159,SAeLLm1r280,Download or conversion failure
33375,EAcseYlHwIA,Download or conversion failure
46775,McyLMwCvzaY,Download or conversion failure
61953,WrsXDLCQ4wE,Download or conversion failure
12485,41sPeBjUbCo,Download or conversion failure
19263,73Y-QQcBXJc,Download or conversion failure
19260,73V8rqGw50c,Download or conversion failure
19267,73djRl9XPOY,Download or conversion failure
19264,73_C9SuUYqw,Download or conversion failure
94677,tkEip_NIoNI,Download or conversion failure
64521,YdNoMh-N3Qw,Download or conversion failure
81483,jqt4hssRJB0,Download or conversion failure
32282,D_ybMMBhBWQ,Download or conversion failure
65567,ZMsrvL3sp00,Download or conversion failure
65564,ZMgeeF02MsM,Download or conversion failure
46087,MBOUXUm0dow,Download or conversion failure
49054,O5o3GagMgt0,Download or conversion failure
49057,O5wKqu7fcyw,Download or conversion failure
2550,0-_qA6N0U0U,Download or conversion failure
2552,0-bn-Mo_4g0,Download or conversion failure
2557,0-oz5UCBmaA,Download or conversion failure
2559,0-qHY5xlbaM,Download or conversion failure
11476,3cWjU38qgLk,Download or conversion failure
11477,3cXbm3inN-I,Download or conversion failure
11474,3cT_GSoPkY0,Download or conversion failure
57234,TbUiC1kIoco,Download or conversion failure
11471,3cKyqflPY5E,Download or conversion failure
79044,i2tzfPv4xKs,Download or conversion failure
43103,KEpp8-gamNo,Download or conversion failure
97534,vxobZlZCxk0,Download or conversion failure
98882,wxqGlk32UmM,Download or conversion failure
17148,65DXJ5POUic,Download or conversion failure
17145,657-OuYzkT4,Download or conversion failure
17143,656-atNQ8KQ,Download or conversion failure
90625,qcaqAkw62Ek,Download or conversion failure
102517,zpXAMKTX5zg,Download or conversion failure
102516,zpX5XOxPqLs,Download or conversion failure
102519,zpbNs-7WI18,Download or conversion failure
919,-LR6jZzVFHs,Download or conversion failure
918,-LOc2gxolPg,Download or conversion failure
9548,2qCCFL-jcsA,Download or conversion failure
9549,2qEKlDfRyDw,Download or conversion failure
915,-LMA6Y2P5MY,Download or conversion failure
911,-LFIphCTz6A,Download or conversion failure
912,-LKcFTKr3eY,Download or conversion failure
99289,xG4PHxT_gfs,Download or conversion failure
22944,8rQxcLbhjMQ,Download or conversion failure
80463,j69VGnBXolE,Download or conversion failure
66337,Ztq-Y8QJhKU,Download or conversion failure
66336,ZtmqZl5OOLU,Download or conversion failure
27597,B8av_jlUxn8,Download or conversion failure
27590,B8TLrMJfq0Q,Download or conversion failure
27593,B8_84qp-SrM,Download or conversion failure
27598,B8bHyv0ki_g,Download or conversion failure
99755,xdADVQkCszo,Download or conversion failure
24355,9ZfOFvIcSeY,Download or conversion failure
49230,OCwEtJR6Ci8,Download or conversion failure
95660,uUw6oZ55n5c,Download or conversion failure
95667,uVOrndvoacA,Download or conversion failure
29255,ByE9MpHSqP0,Download or conversion failure
22948,8rhL_y3S6lc,Download or conversion failure
29251,By7Qk0Fdn10,Download or conversion failure
22949,8rlCCsLH9Qw,Download or conversion failure
78358,h_2ro9jZJbU,Download or conversion failure
78359,h_65rkatRYU,Download or conversion failure
78354,hZeqpirMQIA,Download or conversion failure
78355,hZeuXax7w9k,Download or conversion failure
34281,Eh3JSliF2_g,Download or conversion failure
78685,hoUqziqNOko,Download or conversion failure
44462,L7Mev9QJoRc,Download or conversion failure
77024,gbhbisF4_sE,Download or conversion failure
92885,sMjWCcSva2M,Download or conversion failure
26649,Ag2GQ34yCis,Download or conversion failure
66215,Zo3Vu9AGmJo,Download or conversion failure
66212,ZnvAvIVmTMg,Download or conversion failure
101161,ykqqJScwoFY,Download or conversion failure
50307,OuOSZhjMwww,Download or conversion failure
1447,-YLpD1UW8qU,Download or conversion failure
1445,-YK-kYtB14A,Download or conversion failure
1444,-YGmBWcc4CI,Download or conversion failure
1443,-YDgnw597_g,Download or conversion failure
1442,-YD4QvOyC9k,Download or conversion failure
1441,-YBf29L2yJc,Download or conversion failure
23034,8uhjObBGV-w,Download or conversion failure
23033,8uh2OeeLseM,Download or conversion failure
1449,-YR5gfNWOFo,Download or conversion failure
1448,-YPLUYrPlD4,Download or conversion failure
22349,8_Das6bmsik,Download or conversion failure
22346,8_7M9RJm7dQ,Download or conversion failure
22347,8_Bb9gLQVSs,Download or conversion failure
22342,8_099Y9Pba0,Download or conversion failure
22341,8ZzmerSSYjA,Download or conversion failure
43461,KUj1vFN_2iw,Download or conversion failure
79555,iPzNzhwwsK8,Download or conversion failure
79559,iQGztcbPgWI,Download or conversion failure
59914,VSIF59NrbxI,Download or conversion failure
35622,FWwFkZR4IqE,Download or conversion failure
35625,FX1Jx-KTa1c,Download or conversion failure
23693,9EUAao1cwtQ,Download or conversion failure
23695,9EWD75GuJak,Download or conversion failure
23698,9EcxnFy9Px8,Download or conversion failure
32938,DwTw2wxxUKw,Download or conversion failure
32939,DwWAoPpbYMo,Download or conversion failure
56622,TB02v2AfdbE,Download or conversion failure
95837,udW3oBqB6_Q,Download or conversion failure
23969,9MgFjf90ABQ,Download or conversion failure
23968,9Mecstt0Fx4,Download or conversion failure
23961,9MYOFz7-POg,Download or conversion failure
23963,9M_W88-cYN0,Download or conversion failure
23965,9MaVD8k9aWg,Download or conversion failure
23966,9MbGOTcAvzs,Download or conversion failure
27279,AyeV3wAmWdY,Download or conversion failure
27278,Aye09rceSh8,Download or conversion failure
27273,AyPqm-tm2y4,Download or conversion failure
27275,AyXZ-Eltigo,Download or conversion failure
198,-4BWc0v8Y7U,Download or conversion failure
197,-4B9Xf1b1yI,Download or conversion failure
74245,ea9vp-w4iCg,Download or conversion failure
74246,eaBzsYGX-Z8,Download or conversion failure
44307,L0jmgOVV7Vc,Download or conversion failure
68544,aRvtzhi_JCw,Download or conversion failure
38128,H3znbPaPfL4,Download or conversion failure
75288,fLldS_JpnaE,Download or conversion failure
75285,fLj8wKWa9k4,Download or conversion failure
57570,Tpox7rZrSEU,Download or conversion failure
39848,I8qXAw6Syjw,Download or conversion failure
57579,TqOIhQvDTjI,Download or conversion failure
51663,PmthgwgH6vg,Download or conversion failure
75282,fLdUiSyZTRQ,Download or conversion failure
72660,dQg3Cdh3i84,Download or conversion failure
6824,1iq5ZwmIsCM,Download or conversion failure
38125,H3nL8Gu4N-Q,Download or conversion failure
44302,L0SqIg3B9uM,Download or conversion failure
41820,JQeA5yDfeSo,Download or conversion failure
44303,L0Tc3-9uhZ8,Download or conversion failure
3455,0NQ4q4Dzctg,Download or conversion failure
84758,mGSpPo9pi2Y,Download or conversion failure
41335,J68vIUUWSx4,Download or conversion failure
40060,IICMPuV8wpM,Download or conversion failure
40067,IIaqHCtUW5A,Download or conversion failure
44301,L0SJaPL7H5o,Download or conversion failure
14149,4ksEvXq-i7w,Download or conversion failure
14147,4ks0_dkWNGw,Download or conversion failure
14141,4kgd3ja-6TI,Download or conversion failure
14143,4kk8OLURa9E,Download or conversion failure
15818,5U-_8_97k7o,Download or conversion failure
15819,5U3YYrJabIQ,Download or conversion failure
102654,zwgDCOc9vCI,Download or conversion failure
102653,zwdx3YiYcSw,Download or conversion failure
15810,5TqSRMvAGuI,Download or conversion failure
15811,5TqjMHBnJa4,Download or conversion failure
15812,5TqxfqRNb2U,Download or conversion failure
15813,5TwM0Oqljv8,Download or conversion failure
11183,3VbOnpBE-Pg,Download or conversion failure
11180,3VWFyEE18D4,Download or conversion failure
18331,6cudBf5rlNQ,Download or conversion failure
14496,4u65yrxdpf0,Download or conversion failure
14355,4qBXePjpr_Q,Download or conversion failure
18675,6n4sp1Io-b0,Download or conversion failure
76492,gF7BXi8QWGk,Download or conversion failure
38035,H-tsKPlDn7U,Download or conversion failure
71001,cCdSg4XQNMs,Download or conversion failure
71000,cCaZo2I7Mu4,Download or conversion failure
18679,6nJ9zXqHerc,Download or conversion failure
11189,3Vn45ZJ1iOA,Download or conversion failure
89045,pT6JvsBkfKs,Download or conversion failure
89048,pTBUrSTgiXo,Download or conversion failure
37910,GwAUZPg3gfw,Download or conversion failure
47592,NA9ur-b-PvE,Download or conversion failure
47591,NA9aNhcbHXc,Download or conversion failure
57694,TvSL4JyZno8,Download or conversion failure
19136,70NrXtKwesM,Download or conversion failure
47040,Mn1k3aOGxnc,Download or conversion failure
5726,1HyUAtlw7nc,Download or conversion failure
5727,1HzQFCrWnOA,Download or conversion failure
87473,oGf-eDCiQfg,Download or conversion failure
5725,1Hwx3R6pD3g,Download or conversion failure
48654,NpLPCD1PiGo,Download or conversion failure
6478,1aJazw1BwKQ,Download or conversion failure
6473,1aG3QX2o-RM,Download or conversion failure
15363,5HTGcilP3p4,Download or conversion failure
15366,5HW-z5ETbEg,Download or conversion failure
15367,5HdAyXf-GAg,Download or conversion failure
6475,1aHGrVdoIas,Download or conversion failure
6474,1aHFXcdqxx0,Download or conversion failure
31514,DBb0BasKlbo,Download or conversion failure
31513,DBYzZp1jOro,Download or conversion failure
19466,79d6S-WGhOo,Download or conversion failure
88866,pJGThhDN_ZQ,Download or conversion failure
88314,othRfG-Y6bI,Download or conversion failure
73975,eNNifxq_-Ok,Download or conversion failure
39078,HemMWgGbKVg,Download or conversion failure
57551,TpIJ5FBARQQ,Download or conversion failure
73979,eNafHpQw7O4,Download or conversion failure
80369,j1Px5qfuzJw,Download or conversion failure
45933,M4oTW3wlD8o,Download or conversion failure
45930,M4b2vHZXMiY,Download or conversion failure
45937,M523WehgHiE,Download or conversion failure
4045,0bKyicbt3eE,Download or conversion failure
4046,0bL1meJ106w,Download or conversion failure
4047,0bLyzvMLSOM,Download or conversion failure
4040,0bGZFWbvR4g,Download or conversion failure
4042,0bHwk-SA6oc,Download or conversion failure
69248,avkLXRfJ4bY,Download or conversion failure
4048,0bQYnfj_Mk0,Download or conversion failure
4049,0bQdRu0RzOE,Download or conversion failure
100090,xtbhJGezyuY,Download or conversion failure
60991,WCELiwfouYY,Download or conversion failure
35497,FRtZdWE3otE,Download or conversion failure
46719,MaQ6CyaaJA4,Download or conversion failure
93636,svb4GW1kcZM,Download or conversion failure
46717,MaIzV2bFSvI,Download or conversion failure
93492,sobq3xSaY2M,Download or conversion failure
90420,qT8lIrtFvUg,Download or conversion failure
70878,c7AY4y1MWUI,Download or conversion failure
90427,qTUNZXhdKD4,Download or conversion failure
90424,qTO_z15CA5o,Download or conversion failure
17434,6CSyJfYYBCs,Download or conversion failure
17435,6CVaNkOpCoM,Download or conversion failure
17436,6Caft-Vel14,Download or conversion failure
17431,6CRbv7wRxMU,Download or conversion failure
17432,6CSiXm1CEAY,Download or conversion failure
93495,sogaJuk00o4,Download or conversion failure
17438,6ChReaV5QmU,Download or conversion failure
17439,6CovSzV5NO4,Download or conversion failure
13324,4QEON5KWC1o,Download or conversion failure
13320,4Q7ryemo0UQ,Download or conversion failure
13323,4QCmA5fpHyg,Download or conversion failure
38851,HWBzPVfLFHg,Download or conversion failure
38850,HWBGdHuyc8w,Download or conversion failure
90396,qRt5Sr0xJ8Y,Download or conversion failure
80269,ixG9DdaGbiU,Download or conversion failure
101329,ytJh52tiDyk,Download or conversion failure
101328,ytHBOrLE6tc,Download or conversion failure
101327,ytFkhjNs0P0,Download or conversion failure
101325,yszg9CM-OIA,Download or conversion failure
101322,ysvRdbWnW_Y,Download or conversion failure
101321,ysrbMk0v9rk,Download or conversion failure
101320,ysrPrE9D1CQ,Download or conversion failure
20121,7TJVOIA6Z7M,Download or conversion failure
20129,7TW8wScNUUg,Download or conversion failure
65814,ZXE4ZEORCIw,Download or conversion failure
41727,JMGMvVNVI-g,Download or conversion failure
48116,NUdxs63K2vc,Download or conversion failure
59741,VLpmYWKCIOg,Download or conversion failure
48559,NlAPtPCrh2c,Download or conversion failure
14800,51vm-n0k9Ms,Download or conversion failure
14804,526-vt3MvE8,Download or conversion failure
45301,LepHjFxNPuU,Download or conversion failure
79395,iItv5WkZsv0,Download or conversion failure
48551,Nkv47Gmn66Q,Download or conversion failure
22193,8V40ZPoaJxc,Download or conversion failure
1680,-d_PVei4Ce0,Download or conversion failure
1685,-de-a0MlWgA,Download or conversion failure
1687,-deJyQ4T4XE,Download or conversion failure
1689,-dg95jfWnP4,Download or conversion failure
1688,-dekuBpHa4g,Download or conversion failure
29980,CLfmnF3r-wo,Download or conversion failure
29982,CLhQOr2baAI,Download or conversion failure
95276,uBRwhcCTOpc,Download or conversion failure
28057,BMrDddLb5Kg,Download or conversion failure
94590,tfy8b0MNr4g,Download or conversion failure
94894,tvjfTXb_C4g,Download or conversion failure
100597,yIIx9PeFljY,Download or conversion failure
42566,JtgOmzPFnHU,Download or conversion failure
