image,caption,audio
0Ukop25AhEc.png,A loud long burp is followed by a laugh,./data/audiocaps/dataset/train/0Ukop25AhEc.wav
0Ui0shNtHfY.png,"Water is running and gurgling, and a female speaks in the background",./data/audiocaps/dataset/train/0Ui0shNtHfY.wav
0UjUkHszzZ4.png,An adult male speaks and a medium vehicle engine starts up,./data/audiocaps/dataset/train/0UjUkHszzZ4.wav
0UhqGLU3zac.png,Vehicle spinning tires in place,./data/audiocaps/dataset/train/0UhqGLU3zac.wav
Tu0-doXRwUk.png,Rustling followed by a toilet flushing,./data/audiocaps/dataset/train/Tu0-doXRwUk.wav
xiEIyeo6R7o.png,A vehicle engine slowly accelerates,./data/audiocaps/dataset/train/xiEIyeo6R7o.wav
TuIfnuhmDq4.png,A couple of sequences where a computer-generated voice is followed by typing,./data/audiocaps/dataset/train/TuIfnuhmDq4.wav
xi5tZADVwcw.png,A man speaks and bees buzz,./data/audiocaps/dataset/train/xi5tZADVwcw.wav
xi7oWgo-wqM.png,High pitched screeching followed by rustling and some croaking,./data/audiocaps/dataset/train/xi7oWgo-wqM.wav
hUViJ9zgHKw.png,Something squeals in protest and then something is clanked,./data/audiocaps/dataset/train/hUViJ9zgHKw.wav
Q4ph8Eyq2Pw.png,A person talks nearby as an engine idles nearby and wind blows,./data/audiocaps/dataset/train/Q4ph8Eyq2Pw.wav
VWLLeNYvxII.png,Paper crackles nearby as it is manipulated,./data/audiocaps/dataset/train/VWLLeNYvxII.wav
VWNo6X7aecQ.png,A race car is driving as a man talks,./data/audiocaps/dataset/train/VWNo6X7aecQ.wav
O9tPTmjH_hY.png,"Ambient water noises, followed by electronic motorboat engine",./data/audiocaps/dataset/train/O9tPTmjH_hY.wav
VWKCKIx5vAA.png,Water dripping and gurgling,./data/audiocaps/dataset/train/VWKCKIx5vAA.wav
aad-tAx1DU0.png,A machine works,./data/audiocaps/dataset/train/aad-tAx1DU0.wav
dtkT2VYNgXA.png,Birds chirping and a person whistling,./data/audiocaps/dataset/train/dtkT2VYNgXA.wav
8MvVwaGPKnI.png,"Birds are chirping, crickets are chirping, rustling occurs, and an adult male speaks",./data/audiocaps/dataset/train/8MvVwaGPKnI.wav
8MxxgRV8o7U.png,"An adult male speaks, water runs, splashes and gurgles, and a thump occurs",./data/audiocaps/dataset/train/8MxxgRV8o7U.wav
8MzdJUn9n8U.png,A car starts up and is revved,./data/audiocaps/dataset/train/8MzdJUn9n8U.wav
8N-sgJB6Ias.png,A man is speaking followed by a thud,./data/audiocaps/dataset/train/8N-sgJB6Ias.wav
8N0pMDO4hsQ.png,"Approaching vehicle with blowout, birds in background",./data/audiocaps/dataset/train/8N0pMDO4hsQ.wav
8N4KO96rkdU.png,Water crashing and small person talking,./data/audiocaps/dataset/train/8N4KO96rkdU.wav
8N5eETeI8Z0.png,"A child cries, a woman speaks, cat shrieks and the child cries more",./data/audiocaps/dataset/train/8N5eETeI8Z0.wav
8NAMpUl01ug.png,Wind blowing hard followed by two men talking in distant ending with a frog croaking,./data/audiocaps/dataset/train/8NAMpUl01ug.wav
xobSVmWsS3M.png,A back and forth sanding noise,./data/audiocaps/dataset/train/xobSVmWsS3M.wav
xoeIYiJsPy0.png,A helicopter whirs consistently,./data/audiocaps/dataset/train/xoeIYiJsPy0.wav
xoeGfFrOSec.png,A man talks while a model airplane flies,./data/audiocaps/dataset/train/xoeGfFrOSec.wav
TVWqe2XM0o8.png,Men speak with splashing water,./data/audiocaps/dataset/train/TVWqe2XM0o8.wav
TVDvmHlcGm0.png,A door opens up nearby,./data/audiocaps/dataset/train/TVDvmHlcGm0.wav
TVdoDP96590.png,High pitched whistling following by low whistling,./data/audiocaps/dataset/train/TVdoDP96590.wav
bDrPO37cp6M.png,A machine works while wind blows strongly followed by a siren being triggered,./data/audiocaps/dataset/train/bDrPO37cp6M.wav
xzCbpSQgdpI.png,A car engine accelerates followed by a beep,./data/audiocaps/dataset/train/xzCbpSQgdpI.wav
7P8x9GIvRJA.png,A woman is narrating in a foreign language,./data/audiocaps/dataset/train/7P8x9GIvRJA.wav
1ijeSI4LOrU.png,Birds are flapping their wings,./data/audiocaps/dataset/train/1ijeSI4LOrU.wav
1iiFj83VI7M.png,"Squeaking occurs, two females speak and laugh, and a hoofed animal walks by",./data/audiocaps/dataset/train/1iiFj83VI7M.wav
ziUoP8L-zkA.png,An aircraft engine running,./data/audiocaps/dataset/train/ziUoP8L-zkA.wav
ziO8CGRSZZ8.png,Some clicks followed by a man speaking then some bangs,./data/audiocaps/dataset/train/ziO8CGRSZZ8.wav
7PKDrv5WP9o.png,A dog barks in concert with rhythmic thumping,./data/audiocaps/dataset/train/7PKDrv5WP9o.wav
ziG1mj5gTTo.png,"An aircraft motor is running and buzzing, propellers are vibrating, and two adult males speak faintly in the background",./data/audiocaps/dataset/train/ziG1mj5gTTo.wav
1iYLIIMgINQ.png,"A crowd cheers, a man speaks to them",./data/audiocaps/dataset/train/1iYLIIMgINQ.wav
1ibgN7gv1bQ.png,Pigeon makes lots of different sound,./data/audiocaps/dataset/train/1ibgN7gv1bQ.wav
1iaEDqdYliE.png,A man is speaking and cars are speeding by,./data/audiocaps/dataset/train/1iaEDqdYliE.wav
1ie_mPvVJ4A.png,A motorboat engine is in use,./data/audiocaps/dataset/train/1ie_mPvVJ4A.wav
1ih1mXowz1U.png,An animal is stomping its feet,./data/audiocaps/dataset/train/1ih1mXowz1U.wav
2vNfb9JmJcQ.png,A loud clicking and shuffling occurs,./data/audiocaps/dataset/train/2vNfb9JmJcQ.wav
2vKxkciAFaM.png,"A dog pants, shuffles and barks",./data/audiocaps/dataset/train/2vKxkciAFaM.wav
2vJVctVYbMo.png,An older man is giving a speech,./data/audiocaps/dataset/train/2vJVctVYbMo.wav
2vIXsl6gICw.png,Loud engine attempting to get started,./data/audiocaps/dataset/train/2vIXsl6gICw.wav
2vHhaU0k_4k.png,The ticking and chiming of a clock,./data/audiocaps/dataset/train/2vHhaU0k_4k.wav
HDkT9w96tnY.png,"A musical instrument bleeps, and then a machine beeps loudly several times",./data/audiocaps/dataset/train/HDkT9w96tnY.wav
7PQhq0YjusE.png,Wind is blowing and dog is panting and whimpering gently,./data/audiocaps/dataset/train/7PQhq0YjusE.wav
2vTVb3LhxXE.png,Clanking of dishes in the background while an older man speaks,./data/audiocaps/dataset/train/2vTVb3LhxXE.wav
2vTS31IeyOY.png,Papers rustling,./data/audiocaps/dataset/train/2vTS31IeyOY.wav
9SwqisZFZr8.png,Television plays in background then a young child sneezes and speaks followed by an adult woman who speaks,./data/audiocaps/dataset/train/9SwqisZFZr8.wav
9SvCis6IdgU.png,"Man laughing and talking, whistle and engine revving",./data/audiocaps/dataset/train/9SvCis6IdgU.wav
9SwGzhspGIs.png,A woman speaking followed by a baby cooing,./data/audiocaps/dataset/train/9SwGzhspGIs.wav
9Sn8mlDZ0zs.png,Wind blowing in a microphone and a group of people talking,./data/audiocaps/dataset/train/9Sn8mlDZ0zs.wav
9SpP079VAYw.png,A man is snoring loudly,./data/audiocaps/dataset/train/9SpP079VAYw.wav
9SkN9u22uhE.png,Engine idling quietly with light wind,./data/audiocaps/dataset/train/9SkN9u22uhE.wav
nrbgVzLPpdQ.png,Vehicles pass and the wind blows,./data/audiocaps/dataset/train/nrbgVzLPpdQ.wav
GXPeyqXZfyM.png,Motor vehicles are racing and skidding,./data/audiocaps/dataset/train/GXPeyqXZfyM.wav
jCTsyQRkwhg.png,An idle vehicle engine followed by a musical horn honking then a truck accelerating,./data/audiocaps/dataset/train/jCTsyQRkwhg.wav
UOdw1xsTQFU.png,A bell rings and a train passes nearby,./data/audiocaps/dataset/train/UOdw1xsTQFU.wav
VTuEzCUFTdE.png,Clanging sound then a toilet flushing,./data/audiocaps/dataset/train/VTuEzCUFTdE.wav
iJXDHdIpB_k.png,"A man speaks, then lots of clicks and rustles and a pig squealing",./data/audiocaps/dataset/train/iJXDHdIpB_k.wav
Umyx9TCiAS0.png,Someone is snoring softly and there is a light static and a voice in the background,./data/audiocaps/dataset/train/Umyx9TCiAS0.wav
UmzfsnxjAVk.png,Typing on a computer keyboard followed by a man speaking then plastic cranking,./data/audiocaps/dataset/train/UmzfsnxjAVk.wav
UJ-2WuTunkE.png,A man talks and types on a keyboard,./data/audiocaps/dataset/train/UJ-2WuTunkE.wav
EPSPjAR8ztY.png,A crowd applause loudly nearby as a person talks in the distance,./data/audiocaps/dataset/train/EPSPjAR8ztY.wav
EPNr68hknvw.png,"In a quiet environment, an adult male is speaking",./data/audiocaps/dataset/train/EPNr68hknvw.wav
xzMxL-HwhFw.png,Several birds tweet while a man talks,./data/audiocaps/dataset/train/xzMxL-HwhFw.wav
ObnqwJxrbcI.png,Some laughs lightly,./data/audiocaps/dataset/train/ObnqwJxrbcI.wav
aIi_i_Bt510.png,A vehicle engine idling,./data/audiocaps/dataset/train/aIi_i_Bt510.wav
EPCTznmNcNw.png,Telephone ringing followed by a woman speaking,./data/audiocaps/dataset/train/EPCTznmNcNw.wav
aIS31DyFpDg.png,A car accelerates and skids,./data/audiocaps/dataset/train/aIS31DyFpDg.wav
aIbQ6eQ67GA.png,A man speaking with a distant boom of a jet engine,./data/audiocaps/dataset/train/aIbQ6eQ67GA.wav
zVy9pETn6oI.png,Rustling with distant people speaking followed by a girl speaking,./data/audiocaps/dataset/train/zVy9pETn6oI.wav
_b_dv4jK9vI.png,Humming and sputtering of an idling engine revving,./data/audiocaps/dataset/train/_b_dv4jK9vI.wav
pOwNRM3BM_w.png,Water running continuously,./data/audiocaps/dataset/train/pOwNRM3BM_w.wav
tTvvPOTmImA.png,Click clack then bell ringing,./data/audiocaps/dataset/train/tTvvPOTmImA.wav
juJgS5-ddRU.png,Church bells ring in the distance multiple times as people talk nearby,./data/audiocaps/dataset/train/juJgS5-ddRU.wav
xpUT30qUUaI.png,Rustling and white noise followed by a sneeze,./data/audiocaps/dataset/train/xpUT30qUUaI.wav
xpWWXLTXMaA.png,Gunshots ring out and an explosion occurs,./data/audiocaps/dataset/train/xpWWXLTXMaA.wav
CUvDaVFQ0sg.png,A woman speaking and dishes clanking,./data/audiocaps/dataset/train/CUvDaVFQ0sg.wav
CYJhs2CPpQs.png,Men speaking with distant traffic passing,./data/audiocaps/dataset/train/CYJhs2CPpQs.wav
xpSkkPTtQw4.png,High pitched squeaking with people speaking and sirens in the distance,./data/audiocaps/dataset/train/xpSkkPTtQw4.wav
g0EXbG41tRY.png,Rumble of an engine followed by an abrupt sharp tone then an engine accelerating,./data/audiocaps/dataset/train/g0EXbG41tRY.wav
g0ACaijG5Rs.png,A harsh motor sound,./data/audiocaps/dataset/train/g0ACaijG5Rs.wav
g06QT0gUKvo.png,A machine runs rapidly,./data/audiocaps/dataset/train/g06QT0gUKvo.wav
CUlxjccLpXc.png,An idling car revs the engine,./data/audiocaps/dataset/train/CUlxjccLpXc.wav
g-uqyDcbnA4.png,Wind blowing followed by wood cracking,./data/audiocaps/dataset/train/g-uqyDcbnA4.wav
LLfowliB_YU.png,A man talks while a drill tool works,./data/audiocaps/dataset/train/LLfowliB_YU.wav
xvjCydZMfPg.png,A sewing machine works while a man talks,./data/audiocaps/dataset/train/xvjCydZMfPg.wav
CUl0CDciflY.png,A motorcycle passes by and then a man talks as the motorcycle starts to come back,./data/audiocaps/dataset/train/CUl0CDciflY.wav
CUlUUdmljb0.png,Static in the background while a child snores rhythmically,./data/audiocaps/dataset/train/CUlUUdmljb0.wav
QLEM4EzQhrQ.png,A man and woman speak after liquid is poured,./data/audiocaps/dataset/train/QLEM4EzQhrQ.wav
s8zWOWalXy4.png,Rail car noises and horn start to fade into the distance,./data/audiocaps/dataset/train/s8zWOWalXy4.wav
CUiajtjBXHM.png,Air rushing followed by a couple of sneezes,./data/audiocaps/dataset/train/CUiajtjBXHM.wav
QLKw_Tgd-ys.png,A gun shoots with lots of revert,./data/audiocaps/dataset/train/QLKw_Tgd-ys.wav
y0xkMQzZACI.png,Water runs and bells ring while wind blows and a goat bleats,./data/audiocaps/dataset/train/y0xkMQzZACI.wav
LLQUwiWyzZc.png,A rustling sound and a brief tapping and drumming,./data/audiocaps/dataset/train/LLQUwiWyzZc.wav
tTt0_1h17dU.png,An emergency siren wailing as a man speaks over a radio while a muffled vehicle engine accelerates followed by another man yelling in the distance,./data/audiocaps/dataset/train/tTt0_1h17dU.wav
r5s_IAgFiKo.png,Birds tweet while a ball is played,./data/audiocaps/dataset/train/r5s_IAgFiKo.wav
zNrRMTf3qkU.png,"A man speaks followed by a tapping noise, and a man and child communicates followed by another man talking",./data/audiocaps/dataset/train/zNrRMTf3qkU.wav
FGc9Zt1MXng.png,A child laughs loudly and a man shouts,./data/audiocaps/dataset/train/FGc9Zt1MXng.wav
zNkyJTy27vM.png,A man speaks as the wind blows followed by a motorboat traveling and the engine accelerates,./data/audiocaps/dataset/train/zNkyJTy27vM.wav
FGLzoiXAqEI.png,A large bell rings,./data/audiocaps/dataset/train/FGLzoiXAqEI.wav
FGAg5PGzfu8.png,Young child crying and woman speaking,./data/audiocaps/dataset/train/FGAg5PGzfu8.wav
zNasu_05xaI.png,An infant crying followed by a woman giggling,./data/audiocaps/dataset/train/zNasu_05xaI.wav
90ysqz1zb0Q.png,A vehicle is accelerating,./data/audiocaps/dataset/train/90ysqz1zb0Q.wav
90zLKk9MSdg.png,Wind blowing while a helicopters' engine runs,./data/audiocaps/dataset/train/90zLKk9MSdg.wav
90wcPsxr4H4.png,A man speaking as music plays then suddenly two explosions,./data/audiocaps/dataset/train/90wcPsxr4H4.wav
90q27wRwb9k.png,Several motorcycles race with engines humming and wind blowing,./data/audiocaps/dataset/train/90q27wRwb9k.wav
90tI6IOUBUI.png,"Some rumbling, then a melodious vehicle horn",./data/audiocaps/dataset/train/90tI6IOUBUI.wav
90lCkXCD-zo.png,"Adult females are laughing, and thumping occurs",./data/audiocaps/dataset/train/90lCkXCD-zo.wav
90oU5rfJgdk.png,"A wind blows strongly in a microphone, then a blasting, blowing sound",./data/audiocaps/dataset/train/90oU5rfJgdk.wav
912ulwC5d6M.png,A baby crying and breathing,./data/audiocaps/dataset/train/912ulwC5d6M.wav
ubIlCVO3pbk.png,A man speaking as a ball bounces on a hard surface in the background with wind blowing into a microphone,./data/audiocaps/dataset/train/ubIlCVO3pbk.wav
tTmvQdMfLuI.png,A man speaks and then wind blows and a woman speaks,./data/audiocaps/dataset/train/tTmvQdMfLuI.wav
2i65tU46rDA.png,A woman is speaking loudly,./data/audiocaps/dataset/train/2i65tU46rDA.wav
9GBuJ_AvHOE.png,Leaves blowing in the wind,./data/audiocaps/dataset/train/9GBuJ_AvHOE.wav
3JAIdFFGTtQ.png,Pots and pans rattle in the background,./data/audiocaps/dataset/train/3JAIdFFGTtQ.wav
2i2RLHiezds.png,A man delivers a speech,./data/audiocaps/dataset/train/2i2RLHiezds.wav
Kia_gYhJ7k0.png,Clacking noises with a horn honking,./data/audiocaps/dataset/train/Kia_gYhJ7k0.wav
3JGsZLRU-kc.png,A water faucet is running then turned off,./data/audiocaps/dataset/train/3JGsZLRU-kc.wav
3JELvtiMAZM.png,Vehicle running loudly with a clanking sound,./data/audiocaps/dataset/train/3JELvtiMAZM.wav
O9xYzACrBjA.png,"An airplane propeller spins loudly, and then a person bangs on a window multiple times",./data/audiocaps/dataset/train/O9xYzACrBjA.wav
1hpQ2YaY3wo.png,A man speaks and music plays,./data/audiocaps/dataset/train/1hpQ2YaY3wo.wav
1hclg1BK7Sg.png,A truck engine idling with music in the background,./data/audiocaps/dataset/train/1hclg1BK7Sg.wav
1hdDxxnwD78.png,Man speaking loudly,./data/audiocaps/dataset/train/1hdDxxnwD78.wav
1hj7HqQH4AA.png,A woman is speaking,./data/audiocaps/dataset/train/1hj7HqQH4AA.wav
1hWHlsVYhwo.png,Boys are talking and a dog is barking,./data/audiocaps/dataset/train/1hWHlsVYhwo.wav
1hX8CqcKGsk.png,A drill is in use,./data/audiocaps/dataset/train/1hX8CqcKGsk.wav
1hXKHVcN1SE.png,Applause followed by speech,./data/audiocaps/dataset/train/1hXKHVcN1SE.wav
1hXLW_zsmZg.png,Bell ringing continuously,./data/audiocaps/dataset/train/1hXLW_zsmZg.wav
ORl0KaeGVzk.png,"A young child cries, and adult female speaks, and the child continues to sob and speak",./data/audiocaps/dataset/train/ORl0KaeGVzk.wav
sGEWDm1-RdY.png,A toilet flushes and a door opens,./data/audiocaps/dataset/train/sGEWDm1-RdY.wav
ORg-1Jn7dY4.png,Bells ringing loudly,./data/audiocaps/dataset/train/ORg-1Jn7dY4.wav
9GNe9_gjj6g.png,A buzzing followed by a bee flying,./data/audiocaps/dataset/train/9GNe9_gjj6g.wav
ls12kzqkX0s.png,Birds chirping and insects buzzing while wind blows in a microphone,./data/audiocaps/dataset/train/ls12kzqkX0s.wav
p4kT-YyyU90.png,Man speaking and a motor running,./data/audiocaps/dataset/train/p4kT-YyyU90.wav
Dked9VwV5gw.png,A woman speaking continuously,./data/audiocaps/dataset/train/Dked9VwV5gw.wav
ygKEl01lp8s.png,A man speeches and then the toilet is flushed,./data/audiocaps/dataset/train/ygKEl01lp8s.wav
kEfFvQlA5n8.png,"A large volume of water splashes, six clicks occur, an adult female laugh, and birds chirp in the background",./data/audiocaps/dataset/train/kEfFvQlA5n8.wav
K2VEwu7vG8k.png,An infant cries with low talking and fan noise in the background,./data/audiocaps/dataset/train/K2VEwu7vG8k.wav
K2aCJSsrT9k.png,"Static crackles, a person speaks in a distorted way, and water flows",./data/audiocaps/dataset/train/K2aCJSsrT9k.wav
mvbjcYC2TaY.png,Someone talking and a cat hissing and screeching,./data/audiocaps/dataset/train/mvbjcYC2TaY.wav
mvmLUf3f7ZE.png,Motor along with gurgling,./data/audiocaps/dataset/train/mvmLUf3f7ZE.wav
10XJ787bm2Q.png,"The motor of a boat with the sound of waves, followed by calm and still water",./data/audiocaps/dataset/train/10XJ787bm2Q.wav
10R2yQUbKzc.png,Large vehicle engine and woman's faint speech,./data/audiocaps/dataset/train/10R2yQUbKzc.wav
10SZFHfWSz4.png,"Roaring is present, an emergency vehicle siren sounds, and then machine gun fire and more roaring",./data/audiocaps/dataset/train/10SZFHfWSz4.wav
10Vv0X2_n6Q.png,A roar of a large vehicle as it approaches while a person screams something as the vehicle speeds away,./data/audiocaps/dataset/train/10Vv0X2_n6Q.wav
10ILs3Dvgds.png,Someone is talking while someone is snoring,./data/audiocaps/dataset/train/10ILs3Dvgds.wav
10IhJop-JE4.png,Power tools run,./data/audiocaps/dataset/train/10IhJop-JE4.wav
10MRxp2q8R4.png,Female speaker giving a speech,./data/audiocaps/dataset/train/10MRxp2q8R4.wav
10OItSnDWd0.png,A man is talking and a whoosh is heard,./data/audiocaps/dataset/train/10OItSnDWd0.wav
weLUPbinxPo.png,Two women talking and laughing followed by a door banging softly as a door creaks repeatedly,./data/audiocaps/dataset/train/weLUPbinxPo.wav
HKOyrFuHsnI.png,Water streaming and dripping on a surface with vehicles passing by in the background,./data/audiocaps/dataset/train/HKOyrFuHsnI.wav
HKhGst2jNf8.png,A man speaking as a bird tweets and a chicken clucks while water splashes and wind blows into a microphone,./data/audiocaps/dataset/train/HKhGst2jNf8.wav
HKgby13GaZM.png,Humming of a loud engine of a hovering helicopter,./data/audiocaps/dataset/train/HKgby13GaZM.wav
baVWqtuSAno.png,A desk bell is rung and echoes,./data/audiocaps/dataset/train/baVWqtuSAno.wav
6uDv3CFjq2A.png,Ongoing stream running with faint children noises,./data/audiocaps/dataset/train/6uDv3CFjq2A.wav
6uCq9iyudI4.png,A young man is speaking as a sink is filling up,./data/audiocaps/dataset/train/6uCq9iyudI4.wav
6uRL_wlWIxI.png,Birds chirping with a light banging in the background,./data/audiocaps/dataset/train/6uRL_wlWIxI.wav
6uOmaZT3PRQ.png,Clicking on a computer keyboard,./data/audiocaps/dataset/train/6uOmaZT3PRQ.wav
6uN36JJR2Eg.png,A man speaking over a loud speaker and a helicopter flying by,./data/audiocaps/dataset/train/6uN36JJR2Eg.wav
